Words,WordCounts,File1.txt,File2.txt,File3.txt,File4.txt
250,1,0.0,0.005242623030793583,0.0,0.0
256,1,0.0,0.005242623030793583,0.0,0.0
26,1,0.004855780099666897,0.0,0.0,0.0
27,1,0.0,0.0,0.00825289826587353,0.0
270,1,0.0,0.005242623030793583,0.0,0.0
28,1,0.0,0.005242623030793583,0.0,0.0
2nd,1,0.0,0.005242623030793583,0.0,0.0
30,1,0.004855780099666897,0.0,0.0,0.0
300,1,0.0,0.005242623030793583,0.0,0.0
3000,1,0.004855780099666897,0.0,0.0,0.0
30458,1,0.004855780099666897,0.0,0.0,0.0
307,1,0.0,0.005242623030793583,0.0,0.0
308,1,0.0,0.0,0.00825289826587353,0.0
310,1,0.004855780099666897,0.0,0.0,0.0
34,2,0.0,0.0,0.01650579653174706,0.0
36,1,0.0,0.005242623030793583,0.0,0.0
36849,1,0.004855780099666897,0.0,0.0,0.0
37996,1,0.004855780099666897,0.0,0.0,0.0
3a,1,0.0,0.0,0.00825289826587353,0.0
3b,1,0.0,0.0,0.00825289826587353,0.0
3c,1,0.0,0.0,0.00825289826587353,0.0
40,1,0.004855780099666897,0.0,0.0,0.0
400,2,0.009711560199333794,0.0,0.0,0.0
401,1,0.004855780099666897,0.0,0.0,0.0
415,1,0.004855780099666897,0.0,0.0,0.0
44,2,0.0,0.010485246061587166,0.0,0.0
445,1,0.004855780099666897,0.0,0.0,0.0
448,2,0.009711560199333794,0.0,0.0,0.0
468,1,0.004855780099666897,0.0,0.0,0.0
48,2,0.0,0.010485246061587166,0.0,0.0
49851,1,0.0,0.005242623030793583,0.0,0.0
4_1,1,0.0,0.005242623030793583,0.0,0.0
4th,1,0.0,0.005242623030793583,0.0,0.0
50,4,0.0,0.020970492123174332,0.0,0.0
52,1,0.0,0.0,0.00825289826587353,0.0
52bd,1,0.0,0.0,0.0,0.005531496733583588
54bd,1,0.0,0.0,0.0,0.005531496733583588
55,1,0.0,0.005242623030793583,0.0,0.0
56bd,1,0.0,0.0,0.0,0.005531496733583588
57,1,0.0,0.005242623030793583,0.0,0.0
60,1,0.004855780099666897,0.0,0.0,0.0
64,1,0.0,0.0,0.00825289826587353,0.0
662,1,0.0,0.005242623030793583,0.0,0.0
69,1,0.0,0.005242623030793583,0.0,0.0
72,7,0.03399046069766828,0.0,0.0,0.0
72701,1,0.0,0.0,0.00825289826587353,0.0
73,2,0.003828352804678441,0.00413334421490529,0.0,0.0
74,1,0.004855780099666897,0.0,0.0,0.0
75,1,0.004855780099666897,0.0,0.0,0.0
76,1,0.004855780099666897,0.0,0.0,0.0
77,2,0.003828352804678441,0.0,0.00650667978664235,0.0
78,2,0.003828352804678441,0.0,0.00650667978664235,0.0
79,1,0.0,0.0,0.00825289826587353,0.0
80,7,0.03399046069766828,0.0,0.0,0.0
81,3,0.0,0.0,0.024758694797620592,0.0
83,1,0.0,0.005242623030793583,0.0,0.0
84,1,0.0,0.0,0.00825289826587353,0.0
85,1,0.0,0.005242623030793583,0.0,0.0
87,1,0.0,0.005242623030793583,0.0,0.0
90,2,0.0,0.010485246061587166,0.0,0.0
978,1,0.0,0.005242623030793583,0.0,0.0
98,1,0.0,0.005242623030793583,0.0,0.0
99,1,0.0,0.005242623030793583,0.0,0.0
aalst,1,0.0,0.005242623030793583,0.0,0.0
abilities,1,0.0,0.0,0.00825289826587353,0.0
ability,8,0.0,0.006692596739551149,0.015803154175383784,0.01059204813694632
able,18,0.00253394749497008,0.016414909106196748,0.008613409362787136,0.025979080196021964
abpd,1,0.0,0.005242623030793583,0.0,0.0
absence,3,0.0,0.00413334421490529,0.0,0.00872219112044924
absent,2,0.0,0.010485246061587166,0.0,0.0
absorbs,1,0.004855780099666897,0.0,0.0,0.0
abstract,2,0.003828352804678441,0.0,0.0,0.00436109556022462
abundance,1,0.0,0.005242623030793583,0.0,0.0
abundantly,1,0.0,0.005242623030793583,0.0,0.0
ac,2,0.0,0.010485246061587166,0.0,0.0
aca,1,0.0,0.0,0.0,0.005531496733583588
academia,1,0.0,0.0,0.0,0.005531496733583588
academic,16,0.00253394749497008,0.0027358181843661245,0.008613409362787136,0.03463877359469595
academics,1,0.0,0.005242623030793583,0.0,0.0
accelerated,1,0.0,0.005242623030793583,0.0,0.0
acceptable,2,0.009711560199333794,0.0,0.0,0.0
accepted,2,0.009711560199333794,0.0,0.0,0.0
access,4,0.0,0.006692596739551149,0.005267718058461261,0.00353068271231544
accessed,2,0.0,0.00413334421490529,0.00650667978664235,0.0
accessibility,1,0.004855780099666897,0.0,0.0,0.0
accessible,1,0.0,0.005242623030793583,0.0,0.0
accompany,1,0.0,0.0,0.00825289826587353,0.0
account,6,0.0,0.013385193479102298,0.005267718058461261,0.00353068271231544
accounting,2,0.0,0.0,0.01650579653174706,0.0
accumulate,1,0.004855780099666897,0.0,0.0,0.0
accumulated,1,0.0,0.0,0.00825289826587353,0.0
accuracy,7,0.02297011682807065,0.0,0.0,0.00436109556022462
accurate,6,0.015313411218713765,0.00826668842981058,0.0,0.0
accurately,1,0.0,0.0,0.0,0.005531496733583588
achieve,1,0.0,0.005242623030793583,0.0,0.0
achieved,1,0.0,0.005242623030793583,0.0,0.0
acknowledged,1,0.004855780099666897,0.0,0.0,0.0
acknowledging,1,0.004855780099666897,0.0,0.0,0.0
acknowledgments,1,0.0,0.0,0.00825289826587353,0.0
acquire,2,0.0,0.0,0.00650667978664235,0.00436109556022462
acquired,1,0.004855780099666897,0.0,0.0,0.0
acquiring,1,0.0,0.0,0.00825289826587353,0.0
acquisitions,1,0.004855780099666897,0.0,0.0,0.0
across,5,0.0,0.0,0.0,0.027657483667917947
act,1,0.004855780099666897,0.0,0.0,0.0
acted,1,0.0,0.005242623030793583,0.0,0.0
acterization,1,0.0,0.005242623030793583,0.0,0.0
action,14,0.0030993815378414493,0.040155580437306895,0.0,0.00353068271231544
actionable,1,0.0,0.0,0.00825289826587353,0.0
actions,5,0.011485058414035325,0.00826668842981058,0.0,0.0
active,2,0.0,0.010485246061587166,0.0,0.0
actively,2,0.009711560199333794,0.0,0.0,0.0
activities,9,0.015496907689207248,0.0033462983697755745,0.0,0.01059204813694632
activity,1,0.004855780099666897,0.0,0.0,0.0
actors,1,0.004855780099666897,0.0,0.0,0.0
actual,9,0.00506789498994016,0.010943272737464498,0.004306704681393568,0.005773128932449325
actually,2,0.0,0.0,0.0,0.011062993467167177
ad,3,0.0,0.0,0.0,0.016594490200750767
adapt,2,0.0,0.010485246061587166,0.0,0.0
adapted,2,0.0,0.010485246061587166,0.0,0.0
add,2,0.0,0.010485246061587166,0.0,0.0
added,5,0.0030993815378414493,0.010038895109326724,0.005267718058461261,0.0
adding,1,0.0,0.005242623030793583,0.0,0.0
addition,5,0.006198763075682899,0.0,0.005267718058461261,0.00706136542463088
additional,6,0.00506789498994016,0.0027358181843661245,0.004306704681393568,0.005773128932449325
additionally,1,0.004855780099666897,0.0,0.0,0.0
address,13,0.0253394749497008,0.0027358181843661245,0.004306704681393568,0.0028865644662246625
addressed,3,0.01456734029900069,0.0,0.0,0.0
addresses,3,0.003828352804678441,0.0,0.0,0.00872219112044924
addressing,1,0.004855780099666897,0.0,0.0,0.0
adds,2,0.0,0.00413334421490529,0.00650667978664235,0.0
adequate,1,0.004855780099666897,0.0,0.0,0.0
adequately,2,0.0,0.010485246061587166,0.0,0.0
adherence,2,0.009711560199333794,0.0,0.0,0.0
adjust,1,0.0,0.0,0.00825289826587353,0.0
administration,3,0.007656705609356882,0.00413334421490529,0.0,0.0
administrators,1,0.0,0.0,0.00825289826587353,0.0
adopt,1,0.004855780099666897,0.0,0.0,0.0
adopted,4,0.003828352804678441,0.0,0.0,0.01308328668067386
adopters,1,0.0,0.0,0.0,0.005531496733583588
adopting,1,0.004855780099666897,0.0,0.0,0.0
adoption,1,0.0,0.0,0.0,0.005531496733583588
ads,1,0.0,0.0,0.0,0.005531496733583588
advance,3,0.003828352804678441,0.0,0.0130133595732847,0.0
advanced,13,0.0126697374748504,0.008207454553098374,0.012920114044180704,0.005773128932449325
advancement,2,0.003828352804678441,0.0,0.0,0.00436109556022462
advances,2,0.0,0.00413334421490529,0.0,0.00436109556022462
advantage,7,0.009298144613524349,0.0033462983697755745,0.0,0.01059204813694632
advantages,1,0.004855780099666897,0.0,0.0,0.0
advertisements,3,0.003828352804678441,0.0,0.0,0.00872219112044924
advertising,6,0.0,0.0,0.0,0.03318898040150153
advocates,1,0.004855780099666897,0.0,0.0,0.0
advocating,1,0.004855780099666897,0.0,0.0,0.0
affect,9,0.015313411218713765,0.0,0.03253339893321175,0.0
affected,1,0.004855780099666897,0.0,0.0,0.0
affecting,1,0.0,0.0,0.00825289826587353,0.0
affects,1,0.0,0.0,0.0,0.005531496733583588
aforementioned,1,0.004855780099666897,0.0,0.0,0.0
age,4,0.00253394749497008,0.0027358181843661245,0.004306704681393568,0.0028865644662246625
aged,1,0.0,0.005242623030793583,0.0,0.0
agency,4,0.0030993815378414493,0.0033462983697755745,0.010535436116922522,0.0
agers,1,0.0,0.005242623030793583,0.0,0.0
agnostic,4,0.0,0.012400032644715871,0.00650667978664235,0.0
ago,2,0.0,0.00413334421490529,0.0,0.00436109556022462
agreement,1,0.0,0.0,0.00825289826587353,0.0
ahead,5,0.0,0.0,0.0,0.027657483667917947
ai,13,0.0,0.00826668842981058,0.0,0.047972051162470816
aid,2,0.003828352804678441,0.0,0.0,0.00436109556022462
aided,1,0.0,0.0,0.0,0.005531496733583588
aim,4,0.0,0.020970492123174332,0.0,0.0
aiming,2,0.0,0.010485246061587166,0.0,0.0
aims,3,0.0,0.015727869092380747,0.0,0.0
air,13,0.007656705609356882,0.045466786363958185,0.0,0.0
airbnb,1,0.0,0.005242623030793583,0.0,0.0
aircraft,7,0.03399046069766828,0.0,0.0,0.0
airline,1,0.0,0.005242623030793583,0.0,0.0
akin,1,0.004855780099666897,0.0,0.0,0.0
al,63,0.18286351073264553,0.0,0.015803154175383784,0.00353068271231544
albeit,1,0.0,0.005242623030793583,0.0,0.0
algorithm,5,0.0,0.026213115153967917,0.0,0.0
algorithmic,1,0.0,0.005242623030793583,0.0,0.0
algorithms,14,0.0,0.023424088588429023,0.010535436116922522,0.0176534135615772
alibaba,1,0.0,0.005242623030793583,0.0,0.0
aligned,1,0.0,0.005242623030793583,0.0,0.0
alignment,2,0.0,0.010485246061587166,0.0,0.0
alive,1,0.004855780099666897,0.0,0.0,0.0
allergies,1,0.0,0.005242623030793583,0.0,0.0
allison,1,0.004855780099666897,0.0,0.0,0.0
allocated,1,0.0,0.0,0.0,0.005531496733583588
allow,4,0.0030993815378414493,0.006692596739551149,0.0,0.00353068271231544
allowed,1,0.0,0.005242623030793583,0.0,0.0
allowing,2,0.0,0.010485246061587166,0.0,0.0
allows,2,0.003828352804678441,0.0,0.0,0.00436109556022462
alluded,1,0.004855780099666897,0.0,0.0,0.0
almost,2,0.0,0.00413334421490529,0.0,0.00436109556022462
alone,1,0.0,0.0,0.0,0.005531496733583588
along,7,0.009298144613524349,0.0,0.005267718058461261,0.01059204813694632
alongside,1,0.0,0.0,0.0,0.005531496733583588
already,6,0.0,0.010038895109326724,0.005267718058461261,0.00706136542463088
also,49,0.0126697374748504,0.06292381824042086,0.04737375149532925,0.028865644662246625
alter,1,0.0,0.0,0.0,0.005531496733583588
alternative,4,0.007656705609356882,0.00826668842981058,0.0,0.0
alternatives,1,0.0,0.005242623030793583,0.0,0.0
although,13,0.018596289227048698,0.010038895109326724,0.021070872233845045,0.0
always,3,0.0030993815378414493,0.0033462983697755745,0.0,0.00353068271231544
alytical,1,0.0,0.0,0.0,0.005531496733583588
amalgamation,2,0.0,0.010485246061587166,0.0,0.0
amazon,5,0.0,0.0,0.0,0.027657483667917947
among,8,0.012397526151365797,0.006692596739551149,0.010535436116922522,0.0
amount,8,0.007601842484910241,0.0027358181843661245,0.008613409362787136,0.005773128932449325
amounts,5,0.0030993815378414493,0.010038895109326724,0.0,0.00353068271231544
ample,2,0.0,0.010485246061587166,0.0,0.0
ampliﬁed,1,0.004855780099666897,0.0,0.0,0.0
amsterdam,2,0.0,0.010485246061587166,0.0,0.0
ana,1,0.0,0.0,0.0,0.005531496733583588
anal,1,0.0,0.005242623030793583,0.0,0.0
analo,1,0.0,0.0,0.0,0.005531496733583588
analog,6,0.0,0.031455738184761495,0.0,0.0
analogous,1,0.004855780099666897,0.0,0.0,0.0
analogue,1,0.0,0.005242623030793583,0.0,0.0
analogy,5,0.011485058414035325,0.0,0.0,0.00872219112044924
analy,3,0.0,0.0,0.024758694797620592,0.0
analyses,3,0.007656705609356882,0.0,0.0,0.00436109556022462
analysis,49,0.01013578997988032,0.08481036371534985,0.017226818725574272,0.028865644662246625
analysts,2,0.0,0.00413334421490529,0.0,0.00436109556022462
analytic,8,0.011485058414035325,0.0,0.0,0.0218054778011231
analytical,18,0.00253394749497008,0.0027358181843661245,0.055987160858116385,0.008659693398673987
analytically,2,0.0,0.0,0.0,0.011062993467167177
analytics,59,0.0126697374748504,0.016414909106196748,0.16365477789295557,0.028865644662246625
analyze,10,0.0030993815378414493,0.026770386958204596,0.0,0.00353068271231544
analyzed,2,0.003828352804678441,0.0,0.00650667978664235,0.0
analyzing,10,0.00253394749497008,0.01915072729056287,0.004306704681393568,0.0028865644662246625
ancient,1,0.004855780099666897,0.0,0.0,0.0
ann,5,0.0,0.0,0.0,0.027657483667917947
anne,11,0.0,0.057668853338729405,0.0,0.0
announces,1,0.0,0.0,0.0,0.005531496733583588
another,9,0.00253394749497008,0.005471636368732249,0.008613409362787136,0.01154625786489865
answer,3,0.0,0.015727869092380747,0.0,0.0
answered,2,0.0,0.010485246061587166,0.0,0.0
answers,3,0.0,0.0,0.0130133595732847,0.00436109556022462
antecedent,1,0.004855780099666897,0.0,0.0,0.0
anticipate,5,0.0,0.006692596739551149,0.005267718058461261,0.00706136542463088
anticipated,1,0.0,0.005242623030793583,0.0,0.0
anything,3,0.0,0.015727869092380747,0.0,0.0
ap,4,0.0,0.012400032644715871,0.0,0.00436109556022462
app,5,0.0,0.026213115153967917,0.0,0.0
apparent,1,0.0,0.0,0.00825289826587353,0.0
apparently,1,0.0,0.0,0.0,0.005531496733583588
appear,1,0.0,0.005242623030793583,0.0,0.0
appears,1,0.0,0.005242623030793583,0.0,0.0
apple,6,0.0,0.031455738184761495,0.0,0.0
appli,1,0.0,0.005242623030793583,0.0,0.0
applica,1,0.0,0.0,0.0,0.005531496733583588
applicability,1,0.004855780099666897,0.0,0.0,0.0
applicable,7,0.006198763075682899,0.0,0.021070872233845045,0.00353068271231544
application,22,0.017737632464790563,0.008207454553098374,0.02584022808836141,0.017319386797347975
applications,14,0.01013578997988032,0.008207454553098374,0.02153352340696784,0.005773128932449325
applied,14,0.00253394749497008,0.010943272737464498,0.02584022808836141,0.008659693398673987
applies,1,0.0,0.0,0.0,0.005531496733583588
apply,9,0.00253394749497008,0.005471636368732249,0.012920114044180704,0.008659693398673987
applying,7,0.0030993815378414493,0.006692596739551149,0.0,0.01412273084926176
appreciate,1,0.004855780099666897,0.0,0.0,0.0
approach,7,0.00506789498994016,0.0027358181843661245,0.012920114044180704,0.0028865644662246625
approaches,19,0.00253394749497008,0.041037272765491864,0.008613409362787136,0.0028865644662246625
appropriate,2,0.0,0.0,0.01650579653174706,0.0
approximate,1,0.0,0.0,0.00825289826587353,0.0
approximately,3,0.0,0.015727869092380747,0.0,0.0
apps,1,0.0,0.005242623030793583,0.0,0.0
april,3,0.007656705609356882,0.00413334421490529,0.0,0.0
apriori,1,0.0,0.005242623030793583,0.0,0.0
ar,2,0.0,0.00413334421490529,0.00650667978664235,0.0
archetypal,1,0.0,0.005242623030793583,0.0,0.0
area,9,0.011485058414035325,0.0,0.0390400787198541,0.0
areas,9,0.00253394749497008,0.0027358181843661245,0.008613409362787136,0.014432822331123312
argue,4,0.0,0.00413334421490529,0.0,0.01308328668067386
argued,1,0.004855780099666897,0.0,0.0,0.0
arguing,1,0.0,0.0,0.0,0.005531496733583588
argument,1,0.0,0.0,0.0,0.005531496733583588
arguments,1,0.0,0.0,0.0,0.005531496733583588
arithmetic,1,0.0,0.005242623030793583,0.0,0.0
ark,1,0.0,0.0,0.0,0.005531496733583588
arkansas,2,0.0,0.0,0.01650579653174706,0.0
arlbjørn,1,0.004855780099666897,0.0,0.0,0.0
arnold,1,0.004855780099666897,0.0,0.0,0.0
around,5,0.0,0.010038895109326724,0.005267718058461261,0.00353068271231544
array,1,0.0,0.005242623030793583,0.0,0.0
arrival,1,0.0,0.0,0.0,0.005531496733583588
arrived,1,0.0,0.005242623030793583,0.0,0.0
art,2,0.0,0.00413334421490529,0.0,0.00436109556022462
arti,1,0.0,0.005242623030793583,0.0,0.0
article,15,0.006198763075682899,0.0,0.005267718058461261,0.04236819254778528
articles,8,0.0,0.0,0.06602318612698824,0.0
artificial,3,0.0,0.00826668842981058,0.0,0.00436109556022462
arts,1,0.0,0.005242623030793583,0.0,0.0
ascribed,1,0.004855780099666897,0.0,0.0,0.0
ask,2,0.0,0.0,0.00650667978664235,0.00436109556022462
asked,1,0.0,0.0,0.0,0.005531496733583588
asking,1,0.0,0.0,0.0,0.005531496733583588
aspect,1,0.0,0.0,0.00825289826587353,0.0
aspects,4,0.0,0.00826668842981058,0.0,0.00872219112044924
assess,5,0.0030993815378414493,0.0,0.005267718058461261,0.01059204813694632
assessed,3,0.01456734029900069,0.0,0.0,0.0
assesses,2,0.009711560199333794,0.0,0.0,0.0
asset,3,0.0,0.0,0.00650667978664235,0.00872219112044924
assets,5,0.0,0.0,0.0,0.027657483667917947
assist,1,0.0,0.005242623030793583,0.0,0.0
associate,3,0.0,0.0,0.0,0.016594490200750767
associated,9,0.0,0.0033462983697755745,0.021070872233845045,0.01412273084926176
association,2,0.0,0.010485246061587166,0.0,0.0
assortment,1,0.0,0.0,0.00825289826587353,0.0
assume,3,0.0,0.0033462983697755745,0.005267718058461261,0.00353068271231544
assumptions,3,0.003828352804678441,0.0,0.0,0.00872219112044924
asthmatics,1,0.0,0.005242623030793583,0.0,0.0
ation,1,0.0,0.0,0.0,0.005531496733583588
ations,1,0.0,0.0,0.0,0.005531496733583588
atlantic,2,0.0,0.0,0.0,0.011062993467167177
atm,1,0.0,0.005242623030793583,0.0,0.0
attained,1,0.004855780099666897,0.0,0.0,0.0
attempt,1,0.004855780099666897,0.0,0.0,0.0
attempted,1,0.0,0.005242623030793583,0.0,0.0
attempting,1,0.004855780099666897,0.0,0.0,0.0
attempts,2,0.003828352804678441,0.0,0.00650667978664235,0.0
attention,6,0.0,0.0033462983697755745,0.005267718058461261,0.01412273084926176
attract,2,0.0,0.0,0.0,0.011062993467167177
attracting,1,0.0,0.0,0.0,0.005531496733583588
attributed,1,0.004855780099666897,0.0,0.0,0.0
attributes,5,0.006198763075682899,0.0033462983697755745,0.0,0.00706136542463088
attrition,1,0.0,0.0,0.0,0.005531496733583588
auburn,2,0.009711560199333794,0.0,0.0,0.0
audio,1,0.0,0.005242623030793583,0.0,0.0
audit,4,0.019423120398667587,0.0,0.0,0.0
auditors,1,0.004855780099666897,0.0,0.0,0.0
augmented,1,0.0,0.005242623030793583,0.0,0.0
author,3,0.0,0.0033462983697755745,0.005267718058461261,0.00353068271231544
authors,2,0.0,0.00413334421490529,0.0,0.00436109556022462
auto,1,0.0,0.0,0.0,0.005531496733583588
automata,1,0.0,0.005242623030793583,0.0,0.0
automated,9,0.0,0.02066672107452645,0.0,0.01744438224089848
automatic,1,0.0,0.0,0.0,0.005531496733583588
automatically,6,0.0030993815378414493,0.010038895109326724,0.0,0.00706136542463088
automation,2,0.0,0.010485246061587166,0.0,0.0
availability,6,0.0,0.02066672107452645,0.00650667978664235,0.0
available,13,0.007601842484910241,0.01915072729056287,0.004306704681393568,0.005773128932449325
avenue,1,0.004855780099666897,0.0,0.0,0.0
avenues,2,0.0,0.0,0.01650579653174706,0.0
average,5,0.00253394749497008,0.005471636368732249,0.004306704681393568,0.0028865644662246625
avoid,3,0.0,0.0,0.0130133595732847,0.00436109556022462
avoidance,1,0.0,0.0,0.0,0.005531496733583588
avoids,1,0.0,0.005242623030793583,0.0,0.0
award,1,0.0,0.005242623030793583,0.0,0.0
aware,3,0.0,0.015727869092380747,0.0,0.0
awareness,5,0.006198763075682899,0.006692596739551149,0.005267718058461261,0.0
awash,1,0.004855780099666897,0.0,0.0,0.0
away,2,0.0,0.00413334421490529,0.0,0.00436109556022462
axes,1,0.0,0.0,0.00825289826587353,0.0
axioms,1,0.0,0.0,0.00825289826587353,0.0
axis,2,0.0,0.0,0.01650579653174706,0.0
ba,1,0.0,0.005242623030793583,0.0,0.0
back,4,0.0,0.0033462983697755745,0.010535436116922522,0.00353068271231544
backdrop,1,0.0,0.005242623030793583,0.0,0.0
backed,1,0.0,0.0,0.0,0.005531496733583588
background,1,0.0,0.0,0.00825289826587353,0.0
backing,1,0.0,0.0,0.0,0.005531496733583588
bad,3,0.003828352804678441,0.00826668842981058,0.0,0.0
baggage,2,0.0,0.010485246061587166,0.0,0.0
ballou,7,0.03399046069766828,0.0,0.0,0.0
bank,3,0.0,0.015727869092380747,0.0,0.0
banking,1,0.0,0.0,0.0,0.005531496733583588
banks,1,0.0,0.0,0.0,0.005531496733583588
bar,1,0.0,0.005242623030793583,0.0,0.0
barney,2,0.009711560199333794,0.0,0.0,0.0
